left_index,right_index,left_id,right_id,identity,coverage,score,matches,alignment_columns
1636,1981,neg_309,neg_697,0.6363636363636364,1.0,32,7,11
1640,1981,neg_313,neg_697,0.6,0.8181818181818182,17,6,10
1675,1981,neg_352,neg_697,0.9,0.9090909090909091,47,9,10
1818,1981,neg_508,neg_697,0.8,0.9090909090909091,43,8,10
1865,1981,neg_565,neg_697,0.8,0.9090909090909091,41,8,10
1934,1981,neg_644,neg_697,1.0,0.9090909090909091,50,10,10
1731,1983,neg_412,neg_699,0.625,0.8888888888888888,25,5,8
1737,1983,neg_419,neg_699,0.75,0.8888888888888888,33,6,8
1430,1985,neg_80,neg_701,0.6363636363636364,0.8461538461538461,33,7,11
1866,1985,neg_566,neg_701,0.75,0.9230769230769231,46,9,12
1891,1985,neg_598,neg_701,0.8181818181818182,0.8333333333333334,34,9,11
1478,1987,neg_132,neg_703,0.8181818181818182,1.0,50,9,11
1507,1987,neg_162,neg_703,0.6363636363636364,1.0,47,7,11
1658,1987,neg_333,neg_703,0.6666666666666666,0.8181818181818182,31,6,9
1694,1987,neg_371,neg_703,0.6363636363636364,1.0,44,7,11
1674,1989,neg_351,neg_705,0.6,0.8333333333333334,71,9,15
1773,1989,neg_457,neg_705,0.625,0.8888888888888888,78,10,16
1593,1991,neg_260,neg_707,0.7222222222222222,0.9473684210526315,71,13,18
1657,1991,neg_332,neg_707,0.6842105263157895,1.0,67,13,19
1728,1991,neg_408,neg_707,0.6470588235294118,0.85,59,11,17
1732,1994,neg_414,neg_711,0.8,1.0,57,12,15
1552,1997,neg_218,neg_714,0.75,1.0,33,6,8
1666,1997,neg_343,neg_714,0.625,1.0,30,5,8
1698,1997,neg_375,neg_714,0.75,1.0,28,6,8
1790,1997,neg_476,neg_714,0.75,0.8888888888888888,36,6,8
1832,1997,neg_526,neg_714,0.75,1.0,30,6,8
1364,2000,neg_5,neg_717,0.6,0.9333333333333333,52,9,15
1516,2000,neg_173,neg_717,0.6,0.9333333333333333,66,9,15
1662,2000,neg_338,neg_717,0.8,1.0,94,12,15
1827,2000,neg_520,neg_717,0.8666666666666667,1.0,99,13,15
1917,2000,neg_626,neg_717,0.6875,0.9411764705882353,69,11,16
1420,2001,neg_68,neg_718,0.8823529411764706,1.0,74,15,17
1948,2002,neg_661,neg_720,0.7333333333333333,0.9333333333333333,56,11,15
1629,2005,neg_301,neg_723,0.6153846153846154,1.0,23,8,13
1743,2005,neg_426,neg_723,0.9230769230769231,1.0,70,12,13
1954,2005,neg_667,neg_723,0.6363636363636364,0.8461538461538461,45,7,11
1578,2007,neg_244,neg_726,0.8333333333333334,0.9,86,15,18
1584,2012,neg_251,neg_732,0.8181818181818182,1.0,49,9,11
1688,2012,neg_365,neg_732,0.8181818181818182,1.0,48,9,11
1530,2013,neg_192,neg_733,0.6666666666666666,1.0,36,6,9
1659,2013,neg_335,neg_733,0.7777777777777778,1.0,46,7,9
1690,2013,neg_367,neg_733,0.6666666666666666,1.0,38,6,9
1757,2013,neg_441,neg_733,0.6666666666666666,1.0,44,6,9
1567,2017,neg_233,neg_737,0.7777777777777778,0.8181818181818182,36,7,9
1572,2017,neg_238,neg_737,0.75,0.8,41,6,8
1511,2024,neg_167,neg_745,0.9090909090909091,1.0,54,10,11
1552,2028,neg_218,neg_750,0.8571428571428571,0.875,37,6,7
1666,2028,neg_343,neg_750,0.7142857142857143,0.875,34,5,7
1997,2028,neg_714,neg_750,0.7142857142857143,0.875,29,5,7
1753,2030,neg_437,neg_753,0.631578947368421,0.95,70,12,19
1837,2030,neg_531,neg_753,0.6842105263157895,0.95,75,13,19
1414,2033,neg_61,neg_756,0.6666666666666666,0.9,39,6,9
1473,2033,neg_127,neg_756,1.0,0.8,49,8,8
1498,2033,neg_153,neg_756,0.8888888888888888,0.8181818181818182,50,8,9
1778,2033,neg_463,neg_756,1.0,0.8181818181818182,54,9,9
1404,2034,neg_50,neg_757,0.6,1.0,33,6,10
1548,2034,neg_212,neg_757,0.75,0.8,33,6,8
1604,2034,neg_272,neg_757,0.6363636363636364,1.0,31,7,11
1684,2034,neg_361,neg_757,0.6666666666666666,0.8888888888888888,24,6,9
1717,2034,neg_396,neg_757,0.6,1.0,31,6,10
1774,2034,neg_458,neg_757,0.7,1.0,39,7,10
1834,2034,neg_528,neg_757,0.7,1.0,38,7,10
1479,2038,neg_133,neg_762,0.8333333333333334,0.9473684210526315,84,15,18
1485,2038,neg_140,neg_762,0.9444444444444444,0.9473684210526315,82,17,18
1597,2038,neg_265,neg_762,0.7222222222222222,0.9473684210526315,64,13,18
1617,2038,neg_288,neg_762,0.8888888888888888,0.9473684210526315,81,16,18
1644,2038,neg_317,neg_762,0.8888888888888888,0.9473684210526315,81,16,18
1685,2038,neg_362,neg_762,0.8333333333333334,0.9473684210526315,79,15,18
1576,2039,neg_242,neg_764,0.9375,0.9375,83,15,16
1708,2039,neg_386,neg_764,1.0,0.9375,95,15,15
1907,2039,neg_616,neg_764,0.875,1.0,71,14,16
1885,2044,neg_590,neg_770,0.625,0.8888888888888888,24,5,8
1643,2045,neg_316,neg_771,0.7222222222222222,0.85,61,13,18
1517,2046,neg_174,neg_772,0.8333333333333334,0.9473684210526315,76,15,18
1618,2046,neg_289,neg_772,0.875,0.8421052631578947,72,14,16
1414,2049,neg_61,neg_775,0.8888888888888888,0.9,52,8,9
1473,2049,neg_127,neg_775,0.75,0.8,40,6,8
1498,2049,neg_153,neg_775,0.8888888888888888,0.8181818181818182,48,8,9
1778,2049,neg_463,neg_775,0.7777777777777778,0.8181818181818182,45,7,9
2033,2049,neg_756,neg_775,0.7777777777777778,1.0,45,7,9
1702,2050,neg_379,neg_776,0.75,1.0,77,15,20
1958,2053,neg_672,neg_780,0.8666666666666667,1.0,65,13,15
1683,2058,neg_360,neg_785,0.8181818181818182,0.8461538461538461,51,9,11
1744,2058,neg_427,neg_785,0.7272727272727273,0.8461538461538461,44,8,11
1764,2058,neg_448,neg_785,0.75,0.8461538461538461,40,9,12
1383,2059,neg_27,neg_786,0.7142857142857143,0.9333333333333333,76,10,14
2032,2059,neg_755,neg_786,0.6666666666666666,0.8,62,8,12
1598,2062,neg_266,neg_790,0.6,0.8,31,6,10
1942,2062,neg_655,neg_790,0.6,0.8,29,6,10
1923,2068,neg_633,neg_796,0.75,1.0,56,12,16
1943,2068,neg_656,neg_796,0.6153846153846154,0.8125,44,8,13
1794,2069,neg_480,neg_797,0.9,0.9090909090909091,55,9,10
1819,2069,neg_509,neg_797,0.6,1.0,40,6,10
1889,2071,neg_595,neg_799,0.8181818181818182,1.0,66,9,11
1458,2074,neg_111,neg_802,0.7,0.8333333333333334,36,7,10
1507,2074,neg_162,neg_802,0.6,0.8333333333333334,34,6,10
1694,2074,neg_371,neg_802,0.6,0.8333333333333334,32,6,10
1763,2074,neg_447,neg_802,0.6,0.8333333333333334,33,6,10
1904,2074,neg_612,neg_802,0.6,0.8333333333333334,36,6,10
1364,2075,neg_5,neg_803,0.6,0.9375,66,9,15
1445,2075,neg_98,neg_803,0.6428571428571429,0.875,60,9,14
1917,2075,neg_626,neg_803,0.6,0.8823529411764706,66,9,15
1382,2076,neg_26,neg_804,0.9333333333333333,1.0,72,14,15
1361,2078,neg_2,neg_806,0.8571428571428571,0.8235294117647058,72,12,14
1475,2078,neg_129,neg_806,0.8235294117647058,1.0,81,14,17
1566,2078,neg_232,neg_806,1.0,0.9411764705882353,91,16,16
1574,2078,neg_240,neg_806,0.75,0.9411764705882353,71,12,16
1693,2078,neg_370,neg_806,0.7058823529411765,1.0,68,12,17
1802,2078,neg_490,neg_806,0.7647058823529411,0.8823529411764706,66,13,17
2050,2079,neg_776,neg_807,0.6,1.0,38,12,20
1643,2081,neg_316,neg_809,0.7222222222222222,0.8947368421052632,61,13,18
2045,2081,neg_771,neg_809,0.9473684210526315,0.95,95,18,19
1390,2082,neg_34,neg_810,0.8823529411764706,1.0,73,15,17
1543,2082,neg_207,neg_810,1.0,0.9411764705882353,79,16,16
1404,2087,neg_50,neg_815,0.6,1.0,31,6,10
1604,2087,neg_272,neg_815,0.7272727272727273,1.0,35,8,11
1717,2087,neg_396,neg_815,0.6,1.0,34,6,10
1774,2087,neg_458,neg_815,0.7,1.0,35,7,10
1834,2087,neg_528,neg_815,0.8,1.0,46,8,10
2034,2087,neg_757,neg_815,0.8,1.0,42,8,10
1497,2088,neg_152,neg_816,0.6666666666666666,0.8235294117647058,41,10,15
1500,2088,neg_155,neg_816,0.6153846153846154,0.8125,39,8,13
1854,2089,neg_552,neg_817,0.8571428571428571,1.0,73,12,14
1482,2090,neg_136,neg_818,0.6363636363636364,1.0,47,7,11
1695,2090,neg_372,neg_818,0.8181818181818182,1.0,52,9,11
1725,2090,neg_405,neg_818,0.8181818181818182,1.0,54,9,11
1898,2092,neg_605,neg_820,0.6363636363636364,0.9166666666666666,52,7,11
1513,2095,neg_170,neg_823,0.6470588235294118,0.85,52,11,17
1612,2095,neg_283,neg_823,0.6875,0.8,71,11,16
1413,2096,neg_60,neg_824,0.6,0.9090909090909091,33,6,10
1462,2096,neg_116,neg_824,0.7777777777777778,0.8181818181818182,35,7,9
1487,2096,neg_142,neg_824,0.7,0.9090909090909091,35,7,10
1496,2096,neg_151,neg_824,0.6,0.9090909090909091,33,6,10
1546,2096,neg_210,neg_824,0.7,0.8333333333333334,36,7,10
1640,2096,neg_313,neg_824,0.6,0.8181818181818182,13,6,10
1675,2096,neg_352,neg_824,0.7,0.9090909090909091,36,7,10
1818,2096,neg_508,neg_824,0.7,0.9090909090909091,35,7,10
1865,2096,neg_565,neg_824,0.9,0.9090909090909091,44,9,10
1934,2096,neg_644,neg_824,0.8888888888888888,0.8181818181818182,38,8,9
1981,2096,neg_697,neg_824,0.8888888888888888,0.8181818181818182,38,8,9
1609,2098,neg_279,neg_826,0.6666666666666666,0.9375,44,10,15
1413,2099,neg_60,neg_827,0.6666666666666666,0.8181818181818182,36,6,9
1462,2099,neg_116,neg_827,0.8181818181818182,1.0,50,9,11
1487,2099,neg_142,neg_827,0.8,0.9090909090909091,42,8,10
1496,2099,neg_151,neg_827,0.7,0.9090909090909091,42,7,10
1546,2099,neg_210,neg_827,0.8,0.8333333333333334,45,8,10
1675,2099,neg_352,neg_827,0.8,0.9090909090909091,45,8,10
1818,2099,neg_508,neg_827,0.9,0.9090909090909091,46,9,10
1865,2099,neg_565,neg_827,0.7,0.9090909090909091,39,7,10
1934,2099,neg_644,neg_827,0.9090909090909091,1.0,53,10,11
1981,2099,neg_697,neg_827,0.9,0.9090909090909091,48,9,10
2096,2099,neg_824,neg_827,0.7777777777777778,0.8181818181818182,36,7,9
1568,2103,neg_234,neg_831,0.6153846153846154,0.9285714285714286,32,8,13
1836,2103,neg_530,neg_831,0.7692307692307693,1.0,51,10,13
1390,2107,neg_34,neg_835,0.875,0.9411764705882353,70,14,16
1543,2107,neg_207,neg_835,0.8823529411764706,1.0,74,15,17
2082,2107,neg_810,neg_835,0.875,0.9411764705882353,69,14,16
1445,2110,neg_98,neg_838,0.6666666666666666,0.9375,63,10,15
1516,2110,neg_173,neg_838,0.6,0.8666666666666667,54,9,15
1917,2110,neg_626,neg_838,0.6666666666666666,0.8823529411764706,72,10,15
2000,2110,neg_717,neg_838,0.6,0.9333333333333333,62,9,15
2075,2110,neg_803,neg_838,0.6666666666666666,0.9375,67,10,15
1410,2111,neg_57,neg_839,0.9444444444444444,1.0,115,17,18
1581,2111,neg_248,neg_839,0.7647058823529411,0.9444444444444444,98,13,17
1362,2112,neg_3,neg_840,0.7777777777777778,1.0,38,7,9
1731,2112,neg_412,neg_840,0.7777777777777778,0.8888888888888888,27,7,9
1759,2113,neg_443,neg_842,0.625,0.8,26,5,8
713,2116,pos_780,neg_845,0.625,0.8,24,5,8
1483,2116,neg_137,neg_845,0.75,0.8888888888888888,32,6,8
1684,2117,neg_361,neg_846,0.625,0.8888888888888888,22,5,8
1414,2118,neg_61,neg_847,0.625,0.8,34,5,8
1473,2118,neg_127,neg_847,1.0,0.8,49,8,8
1610,2118,neg_280,neg_847,1.0,0.8181818181818182,53,9,9
1778,2118,neg_463,neg_847,0.8888888888888888,0.8181818181818182,50,8,9
2033,2118,neg_756,neg_847,1.0,0.8,49,8,8
2049,2118,neg_775,neg_847,0.75,0.8,40,6,8
1786,2119,neg_471,neg_848,0.6470588235294118,0.8823529411764706,51,11,17
1923,2120,neg_633,neg_849,0.6875,1.0,55,11,16
2068,2120,neg_796,neg_849,0.9375,1.0,75,15,16
1706,2121,neg_384,neg_850,0.9166666666666666,1.0,60,11,12
1430,2122,neg_80,neg_851,0.7692307692307693,1.0,47,10,13
1541,2122,neg_205,neg_851,0.9090909090909091,0.8461538461538461,48,10,11
1866,2122,neg_566,neg_851,0.6153846153846154,1.0,37,8,13
1985,2122,neg_701,neg_851,0.6666666666666666,0.9230769230769231,35,8,12
1647,2125,neg_320,neg_854,0.8235294117647058,1.0,67,14,17
1601,2126,neg_269,neg_855,0.75,1.0,38,9,12
1732,2126,neg_414,neg_855,0.7333333333333333,1.0,42,11,15
1538,2127,neg_202,neg_856,0.7777777777777778,0.9,46,7,9
1776,2127,neg_460,neg_856,0.7,1.0,43,7,10
1413,2128,neg_60,neg_857,0.6,0.9090909090909091,31,6,10
1462,2128,neg_116,neg_857,0.7,0.9090909090909091,36,7,10
1487,2128,neg_142,neg_857,0.8181818181818182,1.0,49,9,11
1496,2128,neg_151,neg_857,0.6363636363636364,1.0,37,7,11
1546,2128,neg_210,neg_857,0.7272727272727273,0.9166666666666666,40,8,11
1636,2128,neg_309,neg_857,0.7,0.9090909090909091,33,7,10
1675,2128,neg_352,neg_857,0.7272727272727273,1.0,40,8,11
1818,2128,neg_508,neg_857,0.8181818181818182,1.0,49,9,11
1865,2128,neg_565,neg_857,0.9090909090909091,1.0,48,10,11
1934,2128,neg_644,neg_857,0.8,0.9090909090909091,39,8,10
1981,2128,neg_697,neg_857,0.8,0.9090909090909091,39,8,10
2096,2128,neg_824,neg_857,0.9,0.9090909090909091,42,9,10
2099,2128,neg_827,neg_857,0.7,0.9090909090909091,37,7,10
1943,2130,neg_656,neg_860,0.6666666666666666,0.9230769230769231,40,8,12
1651,2133,neg_324,neg_863,0.75,1.0,82,15,20
1677,2135,neg_354,neg_865,0.625,0.8888888888888888,25,5,8
1507,2137,neg_162,neg_867,0.6666666666666666,0.8181818181818182,35,6,9
1658,2137,neg_333,neg_867,0.7777777777777778,0.9,35,7,9
1987,2137,neg_703,neg_867,0.7777777777777778,0.8181818181818182,38,7,9
1929,2138,neg_639,neg_868,0.625,0.9411764705882353,71,10,16
1701,2140,neg_378,neg_871,0.9166666666666666,1.0,79,11,12
1847,2140,neg_545,neg_871,0.75,1.0,68,9,12
1447,2141,neg_100,neg_872,0.9473684210526315,1.0,97,18,19
1927,2141,neg_637,neg_872,0.8947368421052632,1.0,89,17,19
1444,2144,neg_97,neg_875,0.8235294117647058,1.0,64,14,17
1624,2144,neg_295,neg_875,0.6470588235294118,1.0,46,11,17
1503,2146,neg_158,neg_877,0.6,1.0,41,6,10
1563,2146,neg_229,neg_877,0.6,1.0,44,6,10
1598,2146,neg_266,neg_877,0.8,1.0,50,8,10
1614,2146,neg_285,neg_877,0.6,1.0,28,6,10
1683,2146,neg_360,neg_877,0.6363636363636364,1.0,29,7,11
1942,2146,neg_655,neg_877,0.9,1.0,57,9,10
2062,2146,neg_790,neg_877,0.6,0.8,30,6,10
1683,2147,neg_360,neg_878,0.6363636363636364,0.8461538461538461,39,7,11
1744,2147,neg_427,neg_878,0.7272727272727273,0.8461538461538461,42,8,11
1954,2147,neg_667,neg_878,0.6666666666666666,0.8461538461538461,33,8,12
2016,2147,neg_736,neg_878,0.7272727272727273,0.8461538461538461,41,8,11
2058,2147,neg_785,neg_878,0.8461538461538461,1.0,67,11,13
1601,2152,neg_269,neg_883,0.6363636363636364,0.8461538461538461,39,7,11
1732,2152,neg_414,neg_883,0.6923076923076923,0.8666666666666667,41,9,13
2126,2152,neg_855,neg_883,0.6923076923076923,0.8333333333333334,32,9,13
1462,2153,neg_116,neg_884,0.6,0.9090909090909091,30,6,10
1487,2153,neg_142,neg_884,0.7,0.9090909090909091,39,7,10
1496,2153,neg_151,neg_884,0.6,0.9090909090909091,30,6,10
1546,2153,neg_210,neg_884,0.7,0.8333333333333334,33,7,10
1636,2153,neg_309,neg_884,0.9,0.9090909090909091,47,9,10
1675,2153,neg_352,neg_884,0.7,0.9090909090909091,33,7,10
1818,2153,neg_508,neg_884,0.7,0.9090909090909091,39,7,10
1865,2153,neg_565,neg_884,0.6,0.9090909090909091,27,6,10
1934,2153,neg_644,neg_884,0.7,0.9090909090909091,33,7,10
1981,2153,neg_697,neg_884,0.7,0.9090909090909091,33,7,10
2099,2153,neg_827,neg_884,0.6,0.9090909090909091,31,6,10
2128,2153,neg_857,neg_884,0.7,0.9090909090909091,35,7,10
1479,2157,neg_133,neg_889,0.7368421052631579,1.0,69,14,19
1485,2157,neg_140,neg_889,0.7368421052631579,1.0,72,14,19
1597,2157,neg_265,neg_889,0.6842105263157895,1.0,58,13,19
1617,2157,neg_288,neg_889,0.8333333333333334,0.9473684210526315,73,15,18
1644,2157,neg_317,neg_889,0.8333333333333334,0.9473684210526315,73,15,18
1685,2157,neg_362,neg_889,0.8421052631578947,1.0,79,16,19
2038,2157,neg_762,neg_889,0.7222222222222222,0.9473684210526315,66,13,18
1413,2159,neg_60,neg_891,0.6,0.8888888888888888,21,6,10
1942,2160,neg_655,neg_892,0.6363636363636364,1.0,33,7,11
2062,2160,neg_790,neg_892,0.6363636363636364,0.9090909090909091,36,7,11
1948,2165,neg_661,neg_898,0.875,1.0,66,14,16
2002,2165,neg_720,neg_898,0.7857142857142857,0.9333333333333333,62,11,14
1452,2167,neg_105,neg_900,0.8333333333333334,0.9230769230769231,57,10,12
1822,2169,neg_513,neg_902,0.6470588235294118,0.9444444444444444,56,11,17
2018,2169,neg_738,neg_902,0.8125,0.9411764705882353,62,13,16
2022,2172,neg_743,neg_905,0.875,1.0,36,7,8
1390,2173,neg_34,neg_906,1.0,0.9411764705882353,78,16,16
1543,2173,neg_207,neg_906,0.8823529411764706,1.0,72,15,17
2082,2173,neg_810,neg_906,0.875,0.9411764705882353,67,14,16
2107,2173,neg_835,neg_906,0.8823529411764706,1.0,75,15,17
1376,2174,neg_18,neg_907,0.6666666666666666,0.8,28,8,12
1837,2175,neg_531,neg_908,0.875,0.8421052631578947,73,14,16
2030,2175,neg_753,neg_908,0.8125,0.8,72,13,16
1867,2176,neg_568,neg_909,0.8,1.0,60,12,15
1737,2178,neg_419,neg_911,0.75,0.8888888888888888,35,6,8
1479,2180,neg_133,neg_914,0.7222222222222222,0.9473684210526315,72,13,18
1485,2180,neg_140,neg_914,0.8888888888888888,0.9473684210526315,79,16,18
1597,2180,neg_265,neg_914,0.7777777777777778,0.9473684210526315,69,14,18
1617,2180,neg_288,neg_914,0.8333333333333334,0.9473684210526315,77,15,18
1644,2180,neg_317,neg_914,0.8333333333333334,0.9473684210526315,77,15,18
1685,2180,neg_362,neg_914,0.7777777777777778,0.9473684210526315,75,14,18
2038,2180,neg_762,neg_914,0.8947368421052632,1.0,83,17,19
2157,2180,neg_889,neg_914,0.6666666666666666,0.9473684210526315,62,12,18
1383,2181,neg_27,neg_915,0.8333333333333334,0.8571428571428571,74,10,12
2032,2181,neg_755,neg_915,0.75,0.8571428571428571,67,9,12
1846,2189,neg_544,neg_923,0.8333333333333334,1.0,102,15,18
1643,2190,neg_316,neg_924,0.7222222222222222,0.9,64,13,18
2045,2190,neg_771,neg_924,0.8,0.95,65,16,20
2081,2190,neg_809,neg_924,0.8,1.0,66,16,20
1689,2198,neg_366,neg_932,0.9285714285714286,0.875,75,13,14
1699,2202,neg_376,neg_936,0.7142857142857143,1.0,55,10,14
1658,2205,neg_333,neg_939,0.6,1.0,33,6,10
1704,2205,neg_382,neg_939,0.7,1.0,38,7,10
1739,2205,neg_422,neg_939,0.6666666666666666,0.9,29,6,9
1754,2205,neg_438,neg_939,0.8,1.0,42,8,10
1983,2205,neg_699,neg_939,0.625,0.8,26,5,8
1593,2206,neg_260,neg_940,0.7222222222222222,0.8947368421052632,58,13,18
1657,2206,neg_332,neg_940,0.6842105263157895,0.9473684210526315,60,13,19
1991,2206,neg_707,neg_940,0.7222222222222222,0.8947368421052632,57,13,18
1829,2208,neg_522,neg_942,0.7,0.9411764705882353,54,14,20
1859,2209,neg_557,neg_943,0.8421052631578947,1.0,77,16,19
1932,2209,neg_642,neg_943,0.6842105263157895,1.0,57,13,19
2029,2211,neg_751,neg_945,0.9166666666666666,0.8,61,11,12
1361,2221,neg_2,neg_956,0.6,0.8823529411764706,57,9,15
1695,2222,neg_372,neg_957,0.6,0.8333333333333334,30,6,10
1725,2222,neg_405,neg_957,0.7,0.8333333333333334,33,7,10
2090,2222,neg_818,neg_957,0.8,0.8333333333333334,39,8,10
1454,2223,neg_107,neg_958,1.0,0.8181818181818182,53,9,9
1672,2223,neg_349,neg_958,1.0,0.8181818181818182,53,9,9
1686,2223,neg_363,neg_958,0.7,0.8181818181818182,33,7,10
1361,2229,neg_2,neg_965,0.8666666666666667,0.8823529411764706,73,13,15
1475,2229,neg_129,neg_965,0.8125,0.9333333333333333,66,13,16
1566,2229,neg_232,neg_965,0.7857142857142857,0.8235294117647058,68,11,14
1574,2229,neg_240,neg_965,0.7333333333333333,0.9375,66,11,15
1693,2229,neg_370,neg_965,0.6,0.8823529411764706,56,9,15
2078,2229,neg_806,neg_965,0.7857142857142857,0.8235294117647058,68,11,14
1426,2233,neg_74,neg_969,0.7857142857142857,0.9285714285714286,71,11,14
1922,2233,neg_632,neg_969,0.7142857142857143,0.9285714285714286,66,10,14
2155,2234,neg_886,neg_970,0.6,0.8333333333333334,39,6,10
1557,2235,neg_223,neg_971,1.0,0.8,31,4,4
1886,2235,neg_591,neg_971,1.0,0.8,31,4,4
1732,2238,neg_414,neg_974,0.8,1.0,65,12,15
1861,2238,neg_559,neg_974,0.6153846153846154,0.8666666666666667,41,8,13
1994,2238,neg_711,neg_974,0.6,1.0,48,9,15
2126,2238,neg_855,neg_974,0.6666666666666666,1.0,38,10,15
1413,2242,neg_60,neg_981,0.75,0.8,35,6,8
1712,2242,neg_391,neg_981,0.75,0.8,31,6,8
1961,2242,neg_675,neg_981,0.75,0.8888888888888888,33,6,8
1482,2244,neg_136,neg_983,0.6363636363636364,1.0,47,7,11
1695,2244,neg_372,neg_983,0.9090909090909091,1.0,58,10,11
1725,2244,neg_405,neg_983,0.7272727272727273,1.0,50,8,11
2090,2244,neg_818,neg_983,0.7272727272727273,1.0,50,8,11
2222,2244,neg_957,neg_983,0.6,0.8333333333333334,31,6,10
1503,2245,neg_158,neg_984,0.6,1.0,43,6,10
1563,2245,neg_229,neg_984,0.9,1.0,57,9,10
1598,2245,neg_266,neg_984,0.6,1.0,47,6,10
1942,2245,neg_655,neg_984,0.6,1.0,43,6,10
2146,2245,neg_877,neg_984,0.6,1.0,45,6,10
1383,2249,neg_27,neg_989,0.8333333333333334,0.8571428571428571,73,10,12
2032,2249,neg_755,neg_989,0.6666666666666666,0.8571428571428571,58,8,12
2181,2249,neg_915,neg_989,0.8333333333333334,0.9230769230769231,71,10,12
1753,2251,neg_437,neg_992,0.8125,0.8,72,13,16
2175,2251,neg_908,neg_992,0.9333333333333333,0.9375,85,14,15
1717,2253,neg_396,neg_994,0.6666666666666666,0.9,37,6,9
1774,2253,neg_458,neg_994,1.0,0.9,49,9,9
2034,2253,neg_757,neg_994,0.6666666666666666,0.9,35,6,9
2083,2253,neg_811,neg_994,0.6,0.9,24,6,10
2087,2253,neg_815,neg_994,0.6666666666666666,0.9,31,6,9
1954,2259,neg_667,neg_1002,0.9090909090909091,0.8333333333333334,58,10,11
1663,2260,neg_339,neg_1003,0.6,0.8181818181818182,40,6,10
1517,2263,neg_174,neg_1008,0.625,0.8421052631578947,56,10,16
1970,2263,neg_685,neg_1008,0.6875,1.0,51,11,16
1974,2263,neg_689,neg_1008,0.75,1.0,65,12,16
1406,2266,neg_52,neg_1011,0.625,0.8,29,5,8
1887,2266,neg_592,neg_1011,0.625,0.8,27,5,8
1479,2268,neg_133,neg_1013,0.8888888888888888,0.9473684210526315,80,16,18
1485,2268,neg_140,neg_1013,0.8333333333333334,0.9473684210526315,81,15,18
1597,2268,neg_265,neg_1013,0.8333333333333334,0.9473684210526315,69,15,18
1617,2268,neg_288,neg_1013,0.8888888888888888,0.9473684210526315,81,16,18
1644,2268,neg_317,neg_1013,0.8888888888888888,0.9473684210526315,81,16,18
1685,2268,neg_362,neg_1013,0.9444444444444444,0.9473684210526315,83,17,18
2038,2268,neg_762,neg_1013,0.8333333333333334,0.9473684210526315,81,15,18
2157,2268,neg_889,neg_1013,0.7777777777777778,0.9473684210526315,68,14,18
2180,2268,neg_914,neg_1013,0.8333333333333334,0.9473684210526315,81,15,18
1753,2271,neg_437,neg_1016,0.7894736842105263,0.95,87,15,19
1837,2271,neg_531,neg_1016,0.7368421052631579,0.95,84,14,19
2030,2271,neg_753,neg_1016,0.8,1.0,88,16,20
2251,2271,neg_992,neg_1016,0.9375,0.8,81,15,16
1546,2272,neg_210,neg_1017,0.75,0.8571428571428571,50,9,12
1696,2273,neg_373,neg_1018,0.9230769230769231,1.0,63,12,13
2252,2275,neg_993,neg_1020,0.9166666666666666,0.8571428571428571,60,11,12
1594,2276,neg_261,neg_1022,0.6111111111111112,0.9,62,11,18
1897,2276,neg_604,neg_1022,0.7368421052631579,0.95,78,14,19
1750,2277,neg_434,neg_1023,0.625,0.8888888888888888,26,5,8
2004,2278,neg_722,neg_1024,0.9473684210526315,1.0,84,18,19
1729,2280,neg_409,neg_1026,0.9166666666666666,1.0,53,11,12
1452,2283,neg_105,neg_1029,0.9230769230769231,1.0,68,12,13
2167,2283,neg_900,neg_1029,0.9166666666666666,0.9230769230769231,60,11,12
1567,2284,neg_233,neg_1030,0.6363636363636364,1.0,34,7,11
2017,2284,neg_737,neg_1030,0.6666666666666666,0.8181818181818182,23,6,9
1663,2288,neg_339,neg_1035,0.6,0.8333333333333334,46,6,10
1445,2289,neg_98,neg_1036,0.6,1.0,52,9,15
2075,2289,neg_803,neg_1036,0.6666666666666666,0.9375,77,10,15
2110,2289,neg_838,neg_1036,0.6,0.9375,60,9,15
1383,2290,neg_27,neg_1038,0.8333333333333334,0.8571428571428571,75,10,12
2032,2290,neg_755,neg_1038,0.6666666666666666,0.8571428571428571,60,8,12
2181,2290,neg_915,neg_1038,0.8333333333333334,0.9230769230769231,73,10,12
2249,2290,neg_989,neg_1038,0.8461538461538461,1.0,79,11,13
1446,2291,neg_99,neg_1039,0.625,0.9411764705882353,69,10,16
1492,2291,neg_147,neg_1039,0.625,0.9411764705882353,69,10,16
1773,2291,neg_457,neg_1039,0.6875,0.9411764705882353,74,11,16
1929,2291,neg_639,neg_1039,0.6470588235294118,1.0,77,11,17
1989,2291,neg_705,neg_1039,0.6,0.8333333333333334,68,9,15
2138,2291,neg_868,neg_1039,0.6875,0.9411764705882353,76,11,16
1424,2292,neg_72,neg_1040,0.625,1.0,46,5,8
1459,2292,neg_112,neg_1040,0.875,0.8,62,7,8
1460,2292,neg_113,neg_1040,0.875,1.0,58,7,8
1588,2292,neg_255,neg_1040,0.75,1.0,54,6,8
2057,2298,neg_784,neg_1047,0.8571428571428571,1.0,33,6,7
1487,2299,neg_142,neg_1049,0.8,0.8333333333333334,44,8,10
1675,2299,neg_352,neg_1049,0.6,0.8333333333333334,34,6,10
1818,2299,neg_508,neg_1049,0.9,0.8333333333333334,48,9,10
1865,2299,neg_565,neg_1049,0.6,0.8333333333333334,31,6,10
